ZALEA,32.21263889,-93.47646944
BLVNS,28.382275,-88.03416111
BAGGS,27.13424444,-82.84088889
ELLVR,31.70811667,-96.83779167
NNEAL,31.19657222,-96.67969722
BILEE,31.16451389,-96.38156111
TORNN,31.52038611,-96.51471111
JAXSN,36.71061667,-78.78980833
MAGOO,40.024925,-90.76183333
MOTIF,41.22958889,-88.50098611
BAYLI,39.70896111,-91.07961667
HULZE,33.65766389,-100.2216972
MAARS,42.08833333,-82.48623889
HIMEZ,41.84969722,-82.20111111
TAFTT,37.543075,-82.83998056
DUNKS,42.42741111,-84.19424444
RRNET,34.82220556,-94.88203611
SEEVR,33.44625,-96.25799444
BRDJE,33.32655278,-96.42285556
ERRTH,42.18944444,-81.93583333
HARWL,42.26395278,-84.19408333
ZEGBI,42.23950556,-85.08198333
LAYNE,42.91339444,-83.36673056
BNNET,43.07661111,-83.36672222
LEATO,43.72136111,-84.530375
IDIOM,44.505,-88.29916667
BEJAE,42.44886944,-85.07564722
ANNTS,41.68356389,-83.7906
ILLIE,41.24853056,-84.13259444
LANNA,40.55974167,-75.027725
MERIT,41.38195,-73.13743056
BREZY,41.15825278,-74.13490556
BIGGY,40.41965556,-74.97265833
NEWEL,40.92194444,-75.17083333
ELIOT,40.81851389,-75.13011944
PARKE,40.68318333,-75.07647778
GAYEL,41.40669167,-74.35714444
TRAAD,42.257225,-77.52078611
KOOPR,42.71534167,-78.96634167
WHITE,40.00675556,-74.25128056
KATZN,36.96867778,-76.78340278
MULRR,39.63142222,-77.33569722
ROBRT,39.61604722,-77.36793056
ZIMMZ,40.80305556,-75.12361111
MIKYG,40.60166667,-75.81972222
DANNR,40.66642222,-76.24018889
CASIO,40.92034444,-82.43071667
APOLO,28.8326,-80.42090278
WOZEE,42.93379167,-78.73878889
NOSIK,43.98333333,-82.1978615
EMMMA,42.88443333,-84.58066667
MAZIE,40.32209722,-75.1098
ELVAE,40.54633333,-74.27633333
CLASY,38.80305833,-75.92119167
DIXIE,40.09936667,-74.16449167
CHESN,30.83930833,-81.80180278
ARKES,26.57714722,-80.41766667
ZAPPA,26.63000278,-79.09792222
PERMT,27.41419722,-78.94726667
NKKIE,36.36425,-78.02427222
RUKRR,36.55013056,-77.48956389
KEATN,40.93139722,-81.65558889
TANJA,36.50244167,-77.62126389
THNDR,26.62732222,-80.86658611
REDFN,28.88296944,-88.70178056
PNUTS,31.60653889,-93.53886111
MAYKR,36.46575556,-77.842875
TRSSK,37.22733611,-77.83118056
BZNGA,36.41466667,-78.49696667
WOLFO,27.40234167,-78.79724444
BAIRN,27.94788056,-81.11509722
CADIT,34.28363056,-84.59423056
VOSTK,38.47107222,-84.71766111
RADDS,38.64855556,-75.08846667
VISQA,36.29041389,-89.03508611
KPASA,28.17611111,-81.9075
FEONA,31.605975,-84.71883889
WINCO,26.41736944,-80.97181667
PAYTN,31.467875,-87.88553056
CREWE,37.02301389,-78.21767222
TPAKK,32.993875,-93.42453333
KALBE,31.28494444,-89.59358333
DOLEY,32.18916667,-96.38472222
CRIED,31.35396667,-95.66141389
STYCK,31.12401389,-95.96795833
AJFEB,33.64035,-84.17047778
REMIS,27.88405278,-85.25788611
BOXKR,27.58599167,-83.29878889
HAWES,32.96200833,-92.84121111
FAYEE,33.92964722,-91.57075833
WTSON,32.18694167,-96.21091944
ROKKK,42.61666667,-94.0675
WELTS,39.00637778,-91.77281944
JOTBA,45.16686111,-120.520075
HELPR,39.75314167,-110.5481222
BLOND,27.91438056,-83.16354722
WOOLY,39.33866111,-77.03643611
DAILY,38.56050833,-76.72529167
GUSTI,29.97092778,-92.90980278
CATLN,31.30723056,-87.57993056
CRGER,30.4492,-98.34285
POOGY,40.39817222,-89.14365278
LURIC,31.78175556,-93.93495833
LOWGO,31.43401944,-102.0221722
BYRDD,40.09220278,-75.81869167
COPES,40.13071389,-75.37676944
LEEAH,39.26090833,-74.95305833
WAVEY,40.23458333,-73.39437778
PLUME,40.11851944,-73.28556389
CANDR,40.97098611,-74.95982778
DGRAF,41.68625556,-76.22254167
EMJAY,40.093025,-73.26175278
ATWEL,38.98832778,-75.4723
CHOPS,38.76161389,-75.96005
SAAME,40.03106111,-76.48399722
KROLL,39.30013056,-77.36665278
DIESL,30.96449167,-98.84211389
NABOR,42.96861667,-76.78487778
ALBAS,33.59963333,-118.0778222
REDIN,32.95107222,-117.3997361
SARGS,32.78171944,-117.3895389
DANAH,33.48100556,-117.698375
PACIF,33.28588611,-117.7480333
CARDI,33.13656667,-117.4219306
ATLAS,28.24920278,-80.42349167
LENDS,29.36594167,-78.67009722
BRIKL,26.13801667,-80.3884
CAMDT,28.41833333,-82.38027778
KNOST,28.00070833,-83.42333056
ETECK,29.48566667,-78.487275
CMSKY,41.41305556,-87.87722222
CARYN,41.24972222,-87.8925
CYBIL,40.31666667,-87.86444444
LEWKE,41.76194444,-87.06333333
EVOTE,41.95100833,-85.23016944
NELLS,41.93492222,-83.4962
KEEHO,41.91759444,-81.83095556
OTENS,41.66655556,-84.78333333
ANEWA,41.59568056,-83.61119167
JERRI,41.38376944,-82.60338889
EARND,41.42527778,-87.57222222
ELANR,41.20166667,-87.53333333
EMMLY,40.45,-87.33333333
ETAME,39.98444444,-86.9
PETTY,42.82735556,-87.63391944
DENNT,41.41916667,-87.72472222
DARCY,41.20222222,-87.72583333
DREGS,40.31666667,-87.6075
DUMGE,39.98638889,-87.39833333
SCOTO,39.16914722,-86.85471944
SWAPP,36.61382778,-85.18223333
ERECO,39.98638889,-87.11666667
BACEN,41.40666667,-88.02972222
BLOKR,41.24972222,-88.08333333
BEKKI,40.31666667,-88.34833333
WHOLL,36.18046667,-91.29389722
PEKUE,41.79656944,-88.80844444
PIPPN,41.67340833,-89.728075
ELYNA,40.44766111,-93.31793056
BACNN,40.17350556,-94.29684167
EMEGE,39.71305556,-86.67777778
OBENE,41.85011389,-89.72015833
OGALE,41.4025,-93.48138889
KROST,38.42093889,-116.1986056
RUMPS,38.11944444,-117.2708333
INYOE,37.89562222,-118.7649917
GOETZ,35.23408333,-89.15116111
LAURN,40.55161111,-74.12046389
ETWOO,35.024325,-89.13607778
FLORS,35.01613889,-87.97548056
DIYAB,35.24412778,-89.11235278
ANSWA,34.74096667,-91.77579444
SAWED,37.53353611,-75.85808333
PLANO,41.61251944,-88.61475556
VALLY,26.415525,-79.13878056
HEDLY,26.58266944,-80.59701111
GLASR,47.85427778,-121.1928028
BRDGE,27.45258333,-82.13437222
DEAKK,27.45261667,-82.1344
BRIBE,42.79833333,-89.94036111
PLESS,37.80957778,-88.96318889
TINGS,37.30301944,-88.25619444
IBAKE,35.02322778,-97.50329722
KG78K,43,-90
KG72M,42,-88
HASTE,42.67095278,-85.16736111
DAFLU,42.3791,-82.70559167
WOOST,41.69578333,-82.78918611
OHHMY,42.88138889,-91.75833333
PRESS,44.71131111,-92.68708889
URRBS,41.48486111,-89.00336667
SKBOZ,40.58116667,-92.55726389
ZZIPR,43.18583333,-91.65916667
EBAKE,42.27936111,-87.06333333
WISMO,42.31562778,-86.09528333
POSTS,42.3,-85.03333333
PADDE,42.28583333,-84.47444444
MOBLE,41.94555556,-87.06333333
ADIME,41.95635,-86.21430833
DUFEE,42.11247222,-87.06333333
HAAKK,42.13333333,-85.03333333
