TERPZ,39.2224194444,-77.1389694444
HIRCK,38.7309305556,-77.4993611111
JDUBB,38.2998361111,-77.6499333333
RRSIN,36.9520388889,-79.0590388889
BUTRZ,38.5265833333,-77.7945694444
CLTCH,38.4476722222,-77.9055944444
KERRK,38.1760472222,-78.3932944444
FLASK,37.0177555556,-80.3162833333
JERES,39.6428888889,-77.4550555556
LARRI,39.9506472222,-77.2983722222
SCRAM,38.3711666667,-77.7985472222
WALCE,37.7220638889,-78.7981111111
LEONI,39.9853555556,-78.3225333333
HACKS,39.1294138889,-81.0930277778
BILIT,38.7543944444,-76.0659972222
BUFFR,39.4593472222,-77.5983138889
HAGUD,41.1921527778,-80.4161111111
SPICA,42.5084083333,-82.5463083333
HENBY,36.7194861111,-80.0248083333
BUSTR,39.8383888889,-78.0982944444
MAULS,37.8803777778,-79.3303305556
GARED,38.6945583333,-76.0227666667
MELTN,37.2025611111,-78.5789805556
TRAKS,36.1349694444,-80.6876444444
KLINE,41.2635666667,-84.1939638889
MULBE,36.2722388889,-81.3242611111
PEGTE,35.7399472222,-80.7002916667
DORFF,36.9451444444,-81.4658638889
PAYGE,43.0140222222,-74.2535444444
ACOVE,42.2347833333,-74.0318305556
DBABE,41.1416666667,-74.0961111111
EMJAY,40.093025,-73.2617527778
COREX,36.0032277778,-81.4487083333
JEFFF,41.2462166667,-74.462025
ARNII,43.2499777778,-74.3333722222
GREBE,33.2191,-108.163616667
CEDOR,42.7461555556,-74.3083722222
WOZEE,42.9337916667,-78.7387888889
KENPA,44.795,-82.3933333333
OBSTR,43.6950555556,-85.2148694444
NOSIK,43.9833333333,-82.1978615
PAGER,43.4237888889,-76.1584277778
MERTO,43.8766666667,-76.6066666667
SIKBO,43.6536111111,-79.3491666667
KAPUX,45.0806833333,-79.7498527778
KENLU,44.3213888889,-79.2147222222
BUGSY,44.7226527778,-74.1414111111
SHIKY,44.1944444444,-88.4180555556
DUUCE,38.7219083333,-101.585805556
TAMEY,35.9830722222,-105.48075
ROSEI,36.1233083333,-107.585847222
ZAPAA,37.7210694444,-105.622972222
DATME,36.6642083333,-106.115766667
ESPAN,36.1198194444,-106.357038889
TEHRU,39.2426055556,-106.720891667
WYNDM,40.3832222222,-101.423944444
CINIV,40.772175,-100.829547222
NUXRO,41.8706583333,-100.343241667
TAYOT,41.9815611111,-103.880130556
PYPER,38.062825,-103.686202778
WILVA,38.8045388889,-101.30285
NUKLZ,34.2820805556,-97.4340611111
CHICI,41.3977333333,-103.172855556
DEHLI,41.5675527778,-102.262502778
QWILT,40.1723972222,-100.993811111
STNLI,34.3798861111,-99.5552083333
TURKI,34.300925,-101.060838889
FISAR,41.5650583333,-105.236372222
DAAYE,38.0112305556,-105.778941667
HELPS,37.6077777778,-106.831944444
BDROC,38.4509111111,-108.605516667
FAWNT,34.187925,-97.5743583333
MDANO,34.3277555556,-99.5768972222
ZIRKL,40.1324833333,-101.371469444
LORAH,44.7575027778,-93.2084583333
DAYYY,44.1694444444,-84.3730555556
RUBKI,44.2488888889,-82.25722025
AHPAH,43.3052777778,-78.1264194444
HANKK,42.89495,-77.154225
FABEN,42.8533444444,-75.9521972222
OLABA,44.4763888889,-76.2033333333
SAVAL,44.9041666667,-74.7003333333
MOTLY,44.7640083333,-102.428677778
KINGZ,46.2174583333,-92.30585
NOTAP,45.2083333333,-82.4750833333
TULEG,43.7319027778,-76.7193972222
WAYGO,43.4166666667,-75.9166666667
TTAIL,46.6911111111,-96.6858333333
FENOK,47.5365111111,-93.0838777778
STNRD,47.0166666667,-87.05
NIWRA,46.9960222222,-94.4974583333
VURLY,46.9227722222,-91.9834638889
ULUTO,46.3044444444,-84.0947222222
CHICA,48.8664,-85.2697444444
JUNIS,46.7879611111,-76.8022083333
NARNE,38.2464333333,-102.447955556
WEEDS,39.1120194444,-102.012991667
JOPLN,37.4104527778,-104.184363889
GATTR,38.949475,-101.447505556
ELWAY,38.4157277778,-106.343075
GUILT,39.0398972222,-106.677366667
TRUEL,39.6878583333,-107.298247222
BINKE,38.0071083333,-105.592672222
UCOKA,31.3166666667,-100.083333333
SHAYK,39.54555,-101.409527778
WUTIB,36.7218277778,-93.3655888889
AUDIL,42.8718722222,-76.443075
CANAN,42.4928388889,-73.4466861111
CUSGA,44.7601388889,-107.294788889
JEKUG,44.3062333333,-109.761991667
YACKS,37.4824277778,-90.3233805556
REAPS,43.1632027778,-114.092905556
BROPH,42.7210305556,-114.8755
PONCT,42.7468972222,-73.8133527778
NABOR,42.9686166667,-76.7848777778
WOOST,41.6957833333,-82.7891861111
NUSMM,40.0336916667,-80.8172277778
HUUVR,40.6833333333,-81.7333333333
HANKI,41.6319805556,-102.930133333
TAZZA,35.8143666667,-84.6441305556
SKYWA,36.5270305556,-84.3617777778
LUFSE,39.2137722222,-104.384344444
ADANE,38.9159055556,-104.399016667
HYDES,34.3650777778,-98.4050527778
HITUG,35.9125722222,-95.4888138889
BGTOE,32.186,-99.8432972222
DITSY,31.4158166667,-98.0641861111
WAVES,37.5870944444,-77.4477861111
BUCKO,39.2938388889,-79.8250277778
GUTZZ,31.4124527778,-98.1390083333
SLNNK,33.3266666667,-107.290575
EVOTE,41.9510083333,-85.2301694444
NELLS,41.9349222222,-83.4962
KEEHO,41.9175944444,-81.8309555556
KODEY,42.2798694444,-75.7844444444
VOAXA,39.78845,-106.532686111
BEBOP,36.9999444444,-125.001161111
BITTA,23.5280305556,-155.478836111
KROST,38.4209388889,-116.198605556
ALCOA,37.8332527778,-125.834525
APACK,24.0437027778,-156.319541667
NNEAL,31.1965722222,-96.6796972222
KOBLE,29.8728333333,-101.438888889
AMMMO,28.5888944444,-96.5534333333
BELLR,29.3248472222,-96.0886583333
ELLVR,31.7081166667,-96.8377916667
EXTOL,42.6576916667,-76.6183611111
JAXSN,36.7106166667,-78.7898083333
DORRN,37.5316777778,-77.8937833333
YEEHA,28.5647416667,-97.6189027778
USIRE,39.8397333333,-89.6775166667
BRBIE,41.6508333333,-88.0227611111
WIDAM,38.9203722222,-88.4815972222
PONEE,42.2697611111,-73.1377055556
KG75M,42.5,-88.0
DAFLU,42.3791,-82.7055916667
SAWED,37.5335361111,-75.8580833333
YODAA,41.7225527778,-74.0313222222
PRNCE,41.9735416667,-74.4700694444
FIKEB,41.4903,-105.479961111
GERBS,41.7777388889,-84.4250555556
TEESY,41.4211055556,-80.1118194444
MARUE,35.2563888889,-114.881944444
NATEE,35.6205555556,-115.373888889
DEFUN,30.8142416667,-86.1314138889
JALAP,40.8383333333,-93.5633333333
BONIL,41.3428638889,-98.9481416667
IGLOO,35.8184777778,-91.7365416667
YERIN,38.9796861111,-118.961641667
KS69G,41.5,-120.0
OGECA,42.6401527778,-92.0836305556
WEARD,41.7621194444,-74.5250194444
BECON,31.7882166667,-106.712547222
ROKKK,42.6166666667,-94.0675
SSWAN,44.1572222222,-95.9536111111
UFFDA,44.4961111111,-96.0902777778
TATOO,38.3283333333,-117.280555556
MONOH,38.125175,-118.746972222
ROLLS,35.7227444444,-99.4706972222
BENNR,42.5264666667,-90.8206611111
CHMPN,42.429875,-89.0588027778
THATS,45.1063944444,-91.4726888889
IYGUR,45.0608833333,-89.0708055556
JOTBA,45.1668611111,-120.520075
KU87I,44.5,-118.0
TRAKK,40.3089861111,-83.1715972222
PUMPS,36.2185388889,-107.693233333
DUTEY,34.8648555556,-112.322066667
MAIER,34.4464416667,-112.23025
CDOGG,43.4640944444,-71.1410555556
NEETS,43.5140972222,-71.1556
FIKLA,41.9390277778,-106.953063889
TELCU,41.6056222222,-106.89505
NEDAE,41.2877611111,-107.678822222
TILLI,40.2339722222,-106.825027778
SBURG,40.2751694444,-106.893741667
LJAYY,35.4068555556,-110.983672222
LEGGS,39.336625,-121.095763889
PIETZ,37.5992527778,-113.145027778
KU51O,38.5,-112.0
ROCCY,37.8282305556,-111.999955556
KU51Q,38.5,-110.0
SHERZ,44.3680277778,-106.706555556
KATTS,38.3333333333,-116.333333333
RIFMN,39.4479027778,-109.763058333
HELPR,39.7531416667,-110.548122222
CRASY,38.5764055556,-118.140797222
ANAHO,39.9611027778,-119.415638889
JOGEL,37.4664777778,-104.356880556
HAVWU,37.9713666667,-108.460319444
HUNTO,36.4677416667,-94.3918027778
IVIVE,48.4104361111,-108.406275
SANIN,44.0780555556,-77.4319444444
MIGLO,44.635834,-76.2105271667
METOW,48.1333333333,-120.15
VESDO,49.9775,-111.3175
EBGAL,50.6969444444,-113.371944444
MONEE,43.2405,-84.4641527778
CMSKY,41.4130555556,-87.8772222222
CARYN,41.2497222222,-87.8925
CYBIL,40.3166666667,-87.8644444444
OGALE,41.4025,-93.4813888889
ROTTN,40.9958333333,-93.5255555556
LEWKE,41.7619444444,-87.0633333333
DENNT,41.4191666667,-87.7247222222
DARCY,41.2022222222,-87.7258333333
DREGS,40.3166666667,-87.6075
DUMGE,39.9863888889,-87.3983333333
SCOTO,39.1691472222,-86.8547194444
SWAPP,36.6138277778,-85.1822333333
MYKIE,42.1632527778,-88.8084444444
MONNY,42.0789472222,-91.2810555556
JORDY,42.0865361111,-93.5257833333
PEKUE,41.7965694444,-88.8084444444
PIPPN,41.6734083333,-89.728075
EARND,41.4252777778,-87.5722222222
ELANR,41.2016666667,-87.5333333333
EMMLY,40.45,-87.3333333333
ERECO,39.9863888889,-87.1166666667
RAYNR,42.310925,-87.8259027778
BRTMN,42.4738361111,-87.8052111111
DNIKA,42.6209416667,-87.8176138889
TAAYZ,42.7255361111,-87.8213611111
PETTY,42.8273555556,-87.6339194444
PECOK,44.0076861111,-85.7207527778
NOTWO,34.2027861111,-84.3016805556
TONIO,37.2542222222,-83.0298694444
DUMMR,40.4696333333,-76.1111611111
SOONE,33.0774,-84.2052027778
EAONE,33.8744388889,-83.8000916667
RYCKI,36.4119583333,-80.41875
ILLSA,37.6488472222,-80.2217888889
BOBBD,35.7993305556,-83.8594166667
TWINS,32.7785416667,-82.3121805556
DWYTE,34.2611888889,-79.2668361111
JAACE,35.5462861111,-85.7486611111
SARGE,32.2981472222,-84.5721611111
ARNNY,32.3446111111,-86.9912694444
EATWO,33.6169166667,-83.7366444444
WEONE,33.5256888889,-85.1222472222
POUNC,33.4196944444,-85.2102916667
GRGIA,33.0770777778,-86.5677722222
LUCKK,32.3003472222,-84.4081388889
SMTTH,35.9115472222,-84.0054833333
BEARI,37.2005472222,-78.256625
NOONE,34.2018416667,-84.5741805556
SOTWO,33.0447333333,-84.4231222222
JAMMR,33.2321361111,-86.9423194444
PENCL,34.2553861111,-84.7133111111
LEDRR,35.1148861111,-85.0798166667
STEIT,32.7337972222,-87.8629027778
WETWO,33.7286444444,-85.1238638889
HANKO,33.8383555556,-85.6485305556
RESPE,35.5918222222,-84.9200861111
LUKKN,29.86455,-95.7818722222
STNGA,33.1176333333,-87.4535277778
WINAP,32.6333333333,-89.3655555556
WEEED,29.7792055556,-96.1819277778
PLMMR,33.9528222222,-83.7270055556
SMKEY,34.2882888889,-84.2617944444
HUCHH,34.763675,-84.1500861111
MICAH,40.1591972222,-77.4464
VILLS,39.301075,-75.110525
MEMMS,42.5165861111,-76.3042861111
WILET,42.5588194444,-75.8881694444
RAIMY,38.21,-76.9947222222
AGARD,39.0435805556,-76.0697611111
ZANZA,34.8017916667,-86.4720361111
JAGIR,34.6504194444,-85.0115222222
COZIE,24.6813888889,-76.9819444444
PEGYY,22.1738888889,-72.4013888889
BROUN,31.4600861111,-81.3238722222
BERTT,31.1672555556,-81.6983305556
SALMS,35.0009027778,-86.7854972222
GETME,34.019,-87.174575
DEVAC,34.6180805556,-87.4351666667
JONEN,37.9858083333,-82.5461638889
RAFTN,35.0479638889,-84.4049611111
JOOEY,38.0058555556,-79.9761111111
KELLN,34.5258944444,-82.1713666667
PEETT,36.4458138889,-78.5711583333
GOOOB,36.4130555556,-78.3012138889
DURRI,40.4833333333,-81.9333333333
BULEY,37.6585833333,-82.7638583333
DARYN,38.7688333333,-82.0160888889
DEQUE,32.4264027778,-81.51855
COMDY,35.8936833333,-83.4670222222
ATUME,36.9537916667,-83.0567666667
ARTUR,36.5328722222,-83.7853638889
TAYOS,37.6395444444,-83.5881666667
JAKIE,38.4319888889,-84.1530444444
PNUTS,31.6065388889,-93.5388611111
PUDJE,32.4858222222,-92.9246027778
GLAZR,36.4224388889,-84.7803583333
KIWII,36.582475,-78.6677555556
FUUFF,36.4138638889,-78.3689555556
KIISS,38.1934277778,-101.443402778
RENAH,24.5665638889,-73.552225
ASIVO,19.96,-69.6925
ATTIK,28.8344444444,-80.6005555556
HICKI,39.0185972222,-84.9480083333
LAMBS,37.9816055556,-87.1501777778
TEPEE,28.0003138889,-82.3665361111
HITTR,29.0962472222,-82.446975
WALET,32.3655083333,-83.9130833333
FAGAN,29.4291694444,-82.6081583333
PIONS,41.6538833333,-84.4819222222
SCALY,30.6620555556,-88.9062861111
LOTTA,31.1412,-96.8479416667
LITLE,31.1143638889,-97.5524388889
UNMAN,35.02195,-82.2301388889
PELZE,34.5839444444,-82.556825
YONTO,35.8477388889,-83.4698027778
OZONE,35.5618416667,-82.5838305556
VOLVY,32.7820555556,-82.9070694444
TADPO,24.0004388889,-81.2169972222
DOLPH,28.2524694444,-90.0532361111
KEHLI,24.4861111111,-89.8402777778
WAMPM,34.1881972222,-86.5226361111
BYJAC,35.9575222222,-80.1507861111
BZNGA,36.4146666667,-78.4969666667
SLGGR,38.1036277778,-85.5774583333
SARDI,40.5240583333,-72.7988527778
CAPPS,30.5453361111,-83.9049805556
DUCHY,31.738075,-82.9142111111
YAALL,33.7934166667,-87.4808972222
CHOOK,33.9346166667,-87.4559472222
XESSS,34.3140611111,-90.1174388889
KAJIN,33.549675,-85.224475
MEVEE,33.49385,-90.6259055556
JIMIE,26.7471277778,-97.743025
PNTHA,33.2793277778,-85.7748583333
SMYTH,42.5046,-73.8849611111
DITZL,35.5624972222,-88.424375
LEEDN,41.7131583333,-88.3163527778
MACES,40.0036805556,-86.72295
VINNE,41.0526777778,-87.1498611111
EXARR,42.85,-87.4444444444
CERMO,28.6371277778,-81.8022805556
EMAHH,35.597725,-85.4722555556
MNOSO,42.3822,-92.5574861111
TIKIE,32.512325,-81.7647861111
DEEDS,25.9778638889,-81.2332222222
KNOST,28.0007083333,-83.4233305556
PISAD,24.2886111111,-87.1402777778
IRDOV,24.5,-88.2058333333
HEVVN,29.821975,-83.8952472222
PLYER,28.9476,-83.3357194444
PAYSO,34.3544555556,-110.795013889
BIGXX,39.3309611111,-85.4974444444
NUTZE,35.8445638889,-77.6824222222
DRONE,36.5292305556,-76.6708472222
GRAYM,42.1011861111,-72.031525
JKNOX,45.5174027778,-120.411313889
PENSI,30.7932444444,-87.2737555556
DARED,31.0014861111,-85.8506583333
KPASS,36.6490444444,-81.8328527778
KELCE,37.1851055556,-77.9163138889
ZORBO,41.6572444444,-79.2074916667
RUMPS,38.1194444444,-117.270833333
HIMDU,34.4016666667,-114.014166667
FILPS,41.9418666667,-74.3952305556
BEEPS,42.82035,-76.9846777778
FALVA,34.4718444444,-86.0795861111
PIGON,31.5593277778,-86.6642166667
MELON,25.5195416667,-77.4768611111
PBERG,44.7017361111,-73.5228277778
LATTS,44.8582722222,-73.5414611111
FINGL,42.7565944444,-81.3227777778
OXMAN,42.1105555556,-79.3661111111
DILLO,30.7963222222,-98.7871972222
MUCKY,30.4186166667,-98.8652138889
KLNGR,31.2235527778,-98.0388472222
JESSO,30.2885388889,-96.0584305556
MIXIE,32.7220555556,-93.1809916667
EEGUL,42.6253416667,-73.1379194444
KALBE,31.2849444444,-89.5935833333
TINCA,34.7328388889,-87.2510111111
GUSTI,29.9709277778,-92.9098027778
AWDAD,30.1165,-90.9521
BNDIA,29.6441444444,-98.4611722222
HALEN,37.8310694444,-102.132541667
ZIGEE,37.5195416667,-102.780161111
FORSS,31.1721888889,-98.0777388889
BRAZO,36.8209305556,-106.651786111
NAVYS,31.3881805556,-96.3136833333
BEREE,32.2770861111,-96.3257055556
AVVVS,40.0355055556,-104.767544444
BAGGS,27.1342444444,-82.8408888889
TERGE,37.9284638889,-87.762275
AJFEB,33.64035,-84.1704777778
ZITTO,36.8614444444,-77.9049972222
REMIS,27.8840527778,-85.2578861111
VELCO,31.1777666667,-94.4091555556
HOPAP,37.7434138889,-84.3856277778
VOSTK,38.4710722222,-84.7176611111
HEVAN,39.3524611111,-85.1296388889
HINGZ,42.1588361111,-74.3622444444
RUSME,37.4941666667,-117.52
BLOND,27.9143805556,-83.1635472222
QWERI,42.6820138889,-82.2585944444
DIANO,41.0005527778,-76.22605
SWANK,41.3023333333,-76.1561611111
GIZMO,35.54975,-80.6547888889
VEERS,41.9103111111,-73.2866
BASYE,41.3437222222,-73.7986083333
FORKS,37.0698111111,-85.7265861111
ROTMA,45.8319444444,-83.3941666667
COLDD,46.7444444444,-92.2966666667
APUNY,47.291225,-93.5420388889
BEETS,39.9557138889,-77.449875
OATHE,38.8497305556,-101.794258333
IBAKE,35.0232277778,-97.5032972222
TALCO,42.0627694444,-74.1077361111
GANDE,41.5101833333,-73.8144527778
SHERL,40.2557083333,-73.1217388889
FIBER,33.6284694444,-87.2816666667
HAFNR,38.39735,-77.566375
LLNCH,27.4354638889,-80.6956833333
BIGGY,40.4196555556,-74.9726583333
BEADS,40.7345861111,-72.5428361111
DRIFT,39.8148777778,-73.680425
REVSS,42.3454361111,-71.8102972222
SSOXS,41.8368388889,-70.7461833333
LUCOS,41.6381277778,-70.7682194444
HYLND,42.7808666667,-71.2753
BOSOX,42.2018861111,-71.6276777778
MANTA,39.9019472222,-73.5421194444
LAMMY,28.3741666667,-95.47
BAYYY,29.3774527778,-94.3710972222
BUBAY,30.9129666667,-101.346236111
LINKK,29.5291388889,-94.2961194444
HOGGZ,32.7748611111,-114.0692
HILEY,26.2543916667,-80.0130833333
KLAWW,35.8502972222,-96.0311888889
POTTY,34.7045555556,-99.3478444444
TRICH,41.2094277778,-88.8075527778
TRTLL,41.3705638889,-88.6116111111
BUZRD,41.5460777778,-70.9640805556
PATSS,42.0890722222,-71.7108416667
BLZZR,42.2173305556,-71.7601638889
MECAN,40.0861805556,-83.5082222222
CESNA,45.8705555556,-92.1830555556
LAAKE,44.5865944444,-93.1169611111
CASSH,41.5939333333,-73.7047416667
BURDY,41.9553166667,-70.9520694444
HIDEL,48.0291805556,-101.188722222
KENPE,46.4647416667,-108.610263889
EXHOS,46.6849527778,-102.708730556
TOUGH,46.2328861111,-105.214527778
OGSIQ,47.4246138889,-101.821294444
RUDVI,49.0002777778,-105.0
WILTN,47.0828027778,-100.795511111
FOSIG,43.8175,-101.421666667
RBUCL,39.0700527778,-122.02615
CORKR,36.0839611111,-112.400358333
BAVPE,35.5895027778,-111.880444444
ALVID,43.9047222222,-76.6011111111
DEDKI,43.5222222222,-79.4955555556
VAIRS,42.1464527778,-78.62775
HOXIE,41.8650111111,-77.8526055556
EMMMA,42.8844333333,-84.5806666667
ZANLA,41.1897222222,-84.8463888889
CHAAP,42.5052833333,-80.6826
DICEE,37.2193277778,-111.223938889
MAJKK,31.51775,-95.5614583333
KG78K,43.0,-90.0
KG72M,42.0,-88.0
KP81G,43.5,-94.0
KG78M,43.0,-88.0
KK45G,37.5,-94.0
KI51M,38.5,-88.0
CAGUX,44.5952388889,-97.9797388889
BOWIS,47.7339,-103.161325
HASTE,42.6709527778,-85.1673611111
KK54K,39.0,-90.0
KI57O,39.5,-86.0
SPNSR,42.848375,-122.872811111
GALLO,42.9181027778,-122.164016667
MCRAY,39.5382472222,-77.860575
COLIN,38.0997861111,-76.664125
RECKN,34.5854416667,-103.590861111
OTTTO,38.8543916667,-78.2055583333
FAREV,37.2078972222,-85.1225444444
VALLO,40.626825,-77.4384638889
BIGEO,41.1663361111,-77.4291361111
WEVEL,41.2503222222,-78.4580777778
VIEEW,42.4394638889,-77.0259166667
STEVY,38.8198277778,-80.1192833333
LAYLA,38.5335638889,-103.621205556
PALEO,39.0279944444,-76.372725
CANNY,39.0610888889,-75.6779583333
RONZZ,38.5544666667,-80.1323972222
RAMAY,38.9607138889,-78.2163916667
WHETT,41.1601777778,-86.5841472222
FEEDS,37.2747694444,-80.5092444444
NEUBE,27.4866666667,-79.4155555556
SWOMP,27.1435305556,-79.8731111111
SANZZ,26.8065305556,-80.1082194444
CAYSL,26.4679027778,-80.1601888889
MIROY,40.3154777778,-78.3574166667
ZUUCS,41.3721444444,-77.6413138889
REBBL,41.882675,-76.9327944444
WUNDR,41.3323,-77.4262472222
RICED,40.6119694444,-72.6921833333
BRISS,41.7026,-73.0167083333
KEYED,41.0142916667,-72.6921777778
BABEE,41.5326138889,-77.1973861111
FEXXX,41.2109833333,-72.9166
SINDE,39.0048305556,-80.0892916667
MAGIO,41.5273833333,-76.5964944444
DUNEE,40.3234388889,-73.0405722222
SPAYD,38.1934888889,-82.3246361111
BLAMO,35.4145222222,-78.1452166667
LAYED,38.7636583333,-81.7976166667
VLADY,39.3921916667,-81.7372444444
CITUS,36.9502916667,-81.7651972222
WILUM,36.4377472222,-81.8099
NIKLS,39.5941111111,-82.3613111111
PEKON,29.6230222222,-92.9239916667
SPURS,30.4052916667,-98.3496027778
CAMAL,34.7039888889,-94.8215722222
LEPEW,40.8702555556,-81.1443305556
SPAWN,41.0641361111,-98.3251305556
AMOJO,35.3971833333,-85.3668277778
HESIG,35.1081888889,-87.0285138889
RRNET,34.8222055556,-94.8820361111
EYTEE,38.9792305556,-78.8591166667
COLTZ,40.4921722222,-82.3056638889
FORTT,40.8398,-77.4346916667
GAILS,41.8690305556,-70.4021361111
KRNEL,28.4148111111,-82.3967888889
PANZE,39.6759944444,-74.1681805556
CAMRN,40.0173027778,-73.8610583333
TYMAN,40.9089805556,-77.3854166667
PONYY,34.2603222222,-94.0260027778
GMONY,36.5528472222,-80.1119972222
WAMUR,36.1969055556,-80.4436444444
JUNNR,35.8929416667,-80.6519416667
CUJKE,41.1630638889,-70.5635666667
SHLEP,40.6848611111,-72.6030944444
LMEDA,28.4657611111,-96.9394694444
FORTS,37.5292833333,-76.5894666667
PLASH,40.0164638889,-84.397075
ZIEBR,37.6328444444,-82.7529888889
BOROS,41.1567916667,-72.1641555556
MULLS,34.2787805556,-79.0148444444
